HargaPurata,HargaRendah,HargaTinggi,NamaPusat,NamaVarieti,UnitBarang,dateTime
2.75,2.50,3.00,"Pusat : KOTA KINABALU, SABAH",PISANG MAS,KILOGRAM,2023-02-04 23:49:15.188292
5.10,4.90,5.30,"Pusat : KOTA KINABALU, SABAH",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:15.192281
.38,.37,.38,"Pusat : KOTA KINABALU, SABAH",TELUR AYAM,BIJI,2023-02-04 23:49:15.196271
2.00,2.00,2.00,"Pusat : KOTA KINABALU, SABAH",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:15.200259
5.00,5.00,5.00,"Pusat : KOTA KINABALU, SABAH",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:15.204250
2.90,2.80,3.00,"Pusat : KOTA KINABALU, SABAH",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:15.207240
7.00,7.00,7.00,"Pusat : KOTA KINABALU, SABAH",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.211231
3.75,3.50,4.00,"Pusat : KOTA KINABALU, SABAH",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:15.215220
8.95,8.40,9.50,"Pusat : KUCHING, SARAWAK",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:49:15.221205
3.25,3.00,3.50,"Pusat : KUCHING, SARAWAK",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:15.224195
5.50,5.00,6.00,"Pusat : KUCHING, SARAWAK",BAYAM,KILOGRAM,2023-02-04 23:49:15.228186
1.00,.90,1.10,"Pusat : KUCHING, SARAWAK",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:15.232176
16.00,14.00,18.00,"Pusat : KUCHING, SARAWAK",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:49:15.236164
9.00,8.00,10.00,"Pusat : KUCHING, SARAWAK",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:15.239155
22.00,22.00,22.00,"Pusat : KUCHING, SARAWAK",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.243147
7.50,7.00,8.00,"Pusat : KUCHING, SARAWAK",KACANG BENDI,KILOGRAM,2023-02-04 23:49:15.247134
7.50,7.00,8.00,"Pusat : KUCHING, SARAWAK",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:15.250127
6.00,5.50,6.50,"Pusat : KUCHING, SARAWAK",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:15.270072
3.75,3.50,4.00,"Pusat : KUCHING, SARAWAK",KANGKUNG,KILOGRAM,2023-02-04 23:49:15.293011
2.40,2.40,2.40,"Pusat : KUCHING, SARAWAK",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:49:15.323928
2.50,2.50,2.50,"Pusat : KUCHING, SARAWAK",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.329913
3.00,3.00,3.00,"Pusat : KUCHING, SARAWAK",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:15.333902
3.75,3.50,4.00,"Pusat : KUCHING, SARAWAK",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:15.336894
6.50,6.50,6.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",AYAM HIDUP,KILOGRAM,2023-02-04 23:49:15.343876
7.00,7.00,7.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:49:15.351853
2.75,2.50,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:15.360830
5.00,5.00,5.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:49:15.366814
8.50,8.00,9.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:49:15.371801
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAYAM,KILOGRAM,2023-02-04 23:49:15.377786
4.00,4.00,4.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BELIMBING (B10),KILOGRAM,2023-02-04 23:49:15.381774
2.75,2.50,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BETIK SEKAKI,KILOGRAM,2023-02-04 23:49:15.384766
1.25,1.20,1.30,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:15.388756
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",CILI HIJAU,KILOGRAM,2023-02-04 23:49:15.394740
12.50,12.00,13.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:49:15.398731
10.50,10.00,11.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:49:15.402718
15.00,15.00,15.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:49:15.406708
17.50,17.00,18.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:15.409702
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.414686
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KACANG BENDI,KILOGRAM,2023-02-04 23:49:15.418675
12.00,12.00,12.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:15.421667
9.00,9.00,9.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:15.427653
7.00,7.00,7.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KANGKUNG,KILOGRAM,2023-02-04 23:49:15.431641
2.00,2.00,2.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:15.435630
6.00,6.00,6.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:15.439621
6.50,6.00,7.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:15.443609
2.65,2.50,2.80,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:49:15.447598
2.65,2.50,2.80,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:49:15.451588
3.00,3.00,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.454581
4.50,4.50,4.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:15.467544
4.50,4.50,4.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",PISANG MAS,KILOGRAM,2023-02-04 23:49:15.474525
6.00,6.00,6.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",SANTAN BIASA,KILOGRAM,2023-02-04 23:49:15.483501
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:15.488488
.44,.44,.44,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TELUR AYAM,BIJI,2023-02-04 23:49:15.493476
.43,.43,.43,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TELUR AYAM,BIJI,2023-02-04 23:49:15.505443
.42,.42,.42,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TELUR AYAM,BIJI,2023-02-04 23:49:15.526387
3.00,3.00,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:15.531374
8.75,8.50,9.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:15.534367
4.50,4.50,4.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:15.538360
5.00,5.00,5.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.542345
3.00,3.00,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:15.549325
HargaPurata,HargaRendah,HargaTinggi,NamaPusat,NamaVarieti,UnitBarang,dateTime
4.15,4.10,4.20,"Pusat : JOHOR BAHRU, JOHOR",AYAM HIDUP,KILOGRAM,2023-02-04 23:51:11.937139
6.40,6.40,6.40,"Pusat : JOHOR BAHRU, JOHOR",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:51:11.940130
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:11.943122
6.50,6.00,7.00,"Pusat : JOHOR BAHRU, JOHOR",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:51:11.945117
10.50,10.00,11.00,"Pusat : JOHOR BAHRU, JOHOR",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:51:11.950106
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",BAYAM,KILOGRAM,2023-02-04 23:51:11.953095
5.50,5.00,6.00,"Pusat : JOHOR BAHRU, JOHOR",BELIMBING (B10),KILOGRAM,2023-02-04 23:51:11.956087
3.00,3.00,3.00,"Pusat : JOHOR BAHRU, JOHOR",BETIK SEKAKI,KILOGRAM,2023-02-04 23:51:11.959080
.95,.90,1.00,"Pusat : JOHOR BAHRU, JOHOR",BUNGA KANTAN,TANGKAI,2023-02-04 23:51:11.963069
9.50,9.00,10.00,"Pusat : JOHOR BAHRU, JOHOR",CILI HIJAU,KILOGRAM,2023-02-04 23:51:11.967058
11.50,11.00,12.00,"Pusat : JOHOR BAHRU, JOHOR",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:51:11.973041
12.25,12.00,12.50,"Pusat : JOHOR BAHRU, JOHOR",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:51:11.986009
9.50,9.00,10.00,"Pusat : JOHOR BAHRU, JOHOR",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:12.005954
6.50,6.00,7.00,"Pusat : JOHOR BAHRU, JOHOR",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.016925
7.50,7.00,8.00,"Pusat : JOHOR BAHRU, JOHOR",KACANG BENDI,KILOGRAM,2023-02-04 23:51:12.023906
7.75,7.50,8.00,"Pusat : JOHOR BAHRU, JOHOR",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:12.030888
6.75,6.50,7.00,"Pusat : JOHOR BAHRU, JOHOR",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:12.034877
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KANGKUNG,KILOGRAM,2023-02-04 23:51:12.036871
1.80,1.60,2.00,"Pusat : JOHOR BAHRU, JOHOR",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:12.039863
6.00,6.00,6.00,"Pusat : JOHOR BAHRU, JOHOR",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:12.045849
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:12.048840
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:51:12.051831
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:51:12.054824
2.75,2.50,3.00,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:51:12.057815
4.25,4.00,4.50,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.063800
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:12.065794
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",PISANG MAS,KILOGRAM,2023-02-04 23:51:12.068786
8.00,8.00,8.00,"Pusat : JOHOR BAHRU, JOHOR",SANTAN BIASA,KILOGRAM,2023-02-04 23:51:12.071777
4.75,4.50,5.00,"Pusat : JOHOR BAHRU, JOHOR",SAWI HIJAU,KILOGRAM,2023-02-04 23:51:12.074772
.45,.45,.45,"Pusat : JOHOR BAHRU, JOHOR",TELUR AYAM,BIJI,2023-02-04 23:51:12.077763
.44,.44,.44,"Pusat : JOHOR BAHRU, JOHOR",TELUR AYAM,BIJI,2023-02-04 23:51:12.080755
.43,.43,.43,"Pusat : JOHOR BAHRU, JOHOR",TELUR AYAM,BIJI,2023-02-04 23:51:12.083747
2.75,2.50,3.00,"Pusat : JOHOR BAHRU, JOHOR",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:51:12.086738
5.50,5.00,6.00,"Pusat : JOHOR BAHRU, JOHOR",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:51:12.088732
3.25,3.00,3.50,"Pusat : JOHOR BAHRU, JOHOR",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:12.091724
4.75,4.50,5.00,"Pusat : JOHOR BAHRU, JOHOR",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.095716
3.00,3.00,3.00,"Pusat : JOHOR BAHRU, JOHOR",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:51:12.097710
7.00,7.00,7.00,"Pusat : KOTA SETAR, KEDAH",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:51:12.101697
8.00,8.00,8.00,"Pusat : KOTA SETAR, KEDAH",AYAM PROSES SUPER,KILOGRAM,2023-02-04 23:51:12.104690
3.00,2.50,3.50,"Pusat : KOTA SETAR, KEDAH",BAWANG BESAR KUNING / HOLLAND,KILOGRAM,2023-02-04 23:51:12.107682
2.75,2.50,3.00,"Pusat : KOTA SETAR, KEDAH",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:12.145585
5.25,5.00,5.50,"Pusat : KOTA SETAR, KEDAH",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:51:12.155554
9.00,8.00,10.00,"Pusat : KOTA SETAR, KEDAH",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:51:12.159543
5.50,5.00,6.00,"Pusat : KOTA SETAR, KEDAH",BAWANG PUTIH (CHINA),KILOGRAM,2023-02-04 23:51:12.163533
4.50,4.00,5.00,"Pusat : KOTA SETAR, KEDAH",BAYAM,KILOGRAM,2023-02-04 23:51:12.166525
6.00,6.00,6.00,"Pusat : KOTA SETAR, KEDAH",BELIMBING (B10),KILOGRAM,2023-02-04 23:51:12.168520
1.25,1.00,1.50,"Pusat : KOTA SETAR, KEDAH",BUNGA KANTAN,TANGKAI,2023-02-04 23:51:12.171511
7.00,6.00,8.00,"Pusat : KOTA SETAR, KEDAH",CILI HIJAU,KILOGRAM,2023-02-04 23:51:12.175500
12.00,11.00,13.00,"Pusat : KOTA SETAR, KEDAH",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:51:12.182482
7.50,7.00,8.00,"Pusat : KOTA SETAR, KEDAH",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:12.187468
15.50,15.00,16.00,"Pusat : KOTA SETAR, KEDAH",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:51:12.190460
12.50,10.00,15.00,"Pusat : KOTA SETAR, KEDAH",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:12.193453
8.50,7.00,10.00,"Pusat : KOTA SETAR, KEDAH",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.197442
9.50,9.00,10.00,"Pusat : KOTA SETAR, KEDAH",KACANG BENDI,KILOGRAM,2023-02-04 23:51:12.200435
8.50,7.00,10.00,"Pusat : KOTA SETAR, KEDAH",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:12.202428
6.00,5.00,7.00,"Pusat : KOTA SETAR, KEDAH",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:12.205422
4.50,4.00,5.00,"Pusat : KOTA SETAR, KEDAH",KANGKUNG,KILOGRAM,2023-02-04 23:51:12.207415
2.00,2.00,2.00,"Pusat : KOTA SETAR, KEDAH",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:12.212403
6.00,6.00,6.00,"Pusat : KOTA SETAR, KEDAH",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:12.214397
4.50,4.00,5.00,"Pusat : KOTA SETAR, KEDAH",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:12.217389
3.00,3.00,3.00,"Pusat : KOTA SETAR, KEDAH",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:51:12.220381
3.25,3.00,3.50,"Pusat : KOTA SETAR, KEDAH",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.222376
4.25,4.00,4.50,"Pusat : KOTA SETAR, KEDAH",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:12.263266
4.25,4.00,4.50,"Pusat : KOTA SETAR, KEDAH",PISANG MAS,KILOGRAM,2023-02-04 23:51:12.273239
10.00,10.00,10.00,"Pusat : KOTA SETAR, KEDAH",SANTAN BIASA,KILOGRAM,2023-02-04 23:51:12.280223
5.25,5.00,5.50,"Pusat : KOTA SETAR, KEDAH",SAWI HIJAU,KILOGRAM,2023-02-04 23:51:12.283213
.42,.42,.42,"Pusat : KOTA SETAR, KEDAH",TELUR AYAM,BIJI,2023-02-04 23:51:12.291191
.43,.43,.43,"Pusat : KOTA SETAR, KEDAH",TELUR AYAM,BIJI,2023-02-04 23:51:12.308146
.44,.44,.44,"Pusat : KOTA SETAR, KEDAH",TELUR AYAM,BIJI,2023-02-04 23:51:12.317126
2.50,2.50,2.50,"Pusat : KOTA SETAR, KEDAH",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:51:12.320114
4.75,4.50,5.00,"Pusat : KOTA SETAR, KEDAH",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:51:12.324103
3.50,3.00,4.00,"Pusat : KOTA SETAR, KEDAH",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:12.330089
4.75,4.50,5.00,"Pusat : KOTA SETAR, KEDAH",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.333078
3.00,3.00,3.00,"Pusat : KOTA SETAR, KEDAH",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:51:12.337070
8.00,8.00,8.00,"Pusat : KOTA BHARU, KELANTAN",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:51:12.341058
3.50,3.00,4.00,"Pusat : KOTA BHARU, KELANTAN",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:12.347042
3.00,3.00,3.00,"Pusat : KOTA BHARU, KELANTAN",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:51:12.350035
1.25,1.00,1.50,"Pusat : KOTA BHARU, KELANTAN",BUNGA KANTAN,TANGKAI,2023-02-04 23:51:12.354023
10.00,10.00,10.00,"Pusat : KOTA BHARU, KELANTAN",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:12.356018
15.00,15.00,15.00,"Pusat : KOTA BHARU, KELANTAN",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:51:12.362004
14.50,14.00,15.00,"Pusat : KOTA BHARU, KELANTAN",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:12.365994
13.50,12.00,15.00,"Pusat : KOTA BHARU, KELANTAN",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.368983
5.50,5.00,6.00,"Pusat : KOTA BHARU, KELANTAN",KACANG BENDI,KILOGRAM,2023-02-04 23:51:12.372974
5.50,5.00,6.00,"Pusat : KOTA BHARU, KELANTAN",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:12.376962
7.00,6.00,8.00,"Pusat : KOTA BHARU, KELANTAN",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:12.381949
5.50,5.00,6.00,"Pusat : KOTA BHARU, KELANTAN",KANGKUNG,KILOGRAM,2023-02-04 23:51:12.385938
1.45,1.40,1.50,"Pusat : KOTA BHARU, KELANTAN",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:12.388930
5.00,5.00,5.00,"Pusat : KOTA BHARU, KELANTAN",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:12.393918
6.00,6.00,6.00,"Pusat : KOTA BHARU, KELANTAN",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:12.398903
4.25,4.00,4.50,"Pusat : KOTA BHARU, KELANTAN",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:51:12.402893
4.00,4.00,4.00,"Pusat : KOTA BHARU, KELANTAN",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.405884
4.00,4.00,4.00,"Pusat : KOTA BHARU, KELANTAN",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:12.412867
7.50,7.00,8.00,"Pusat : KOTA BHARU, KELANTAN",SANTAN BIASA,KILOGRAM,2023-02-04 23:51:12.415859
4.50,4.00,5.00,"Pusat : KOTA BHARU, KELANTAN",SAWI HIJAU,KILOGRAM,2023-02-04 23:51:12.419848
.45,.45,.45,"Pusat : KOTA BHARU, KELANTAN",TELUR AYAM,BIJI,2023-02-04 23:51:12.422840
5.50,5.00,6.00,"Pusat : KOTA BHARU, KELANTAN",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:51:12.425832
5.00,5.00,5.00,"Pusat : KOTA BHARU, KELANTAN",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:12.430818
5.50,5.00,6.00,"Pusat : KOTA BHARU, KELANTAN",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.433811
2.50,2.50,2.50,"Pusat : KOTA BHARU, KELANTAN",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:51:12.436801
6.10,6.00,6.20,"Pusat : MELAKA TENGAH, MELAKA",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:51:12.440791
2.75,2.50,3.00,"Pusat : MELAKA TENGAH, MELAKA",BAWANG BESAR KUNING / HOLLAND,KILOGRAM,2023-02-04 23:51:12.446776
2.75,2.50,3.00,"Pusat : MELAKA TENGAH, MELAKA",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:12.449767
4.75,4.50,5.00,"Pusat : MELAKA TENGAH, MELAKA",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:51:12.452760
8.75,8.50,9.00,"Pusat : MELAKA TENGAH, MELAKA",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:51:12.454753
4.75,4.50,5.00,"Pusat : MELAKA TENGAH, MELAKA",BAWANG PUTIH (CHINA),KILOGRAM,2023-02-04 23:51:12.457745
4.00,3.50,4.50,"Pusat : MELAKA TENGAH, MELAKA",BAYAM,KILOGRAM,2023-02-04 23:51:12.462733
3.25,3.00,3.50,"Pusat : MELAKA TENGAH, MELAKA",BELIMBING (B10),KILOGRAM,2023-02-04 23:51:12.466723
9.25,8.50,10.00,"Pusat : MELAKA TENGAH, MELAKA",CILI HIJAU,KILOGRAM,2023-02-04 23:51:12.469715
11.00,10.00,12.00,"Pusat : MELAKA TENGAH, MELAKA",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:51:12.471708
10.50,10.00,11.00,"Pusat : MELAKA TENGAH, MELAKA",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:12.474700
10.50,10.00,11.00,"Pusat : MELAKA TENGAH, MELAKA",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:12.479688
11.75,11.50,12.00,"Pusat : MELAKA TENGAH, MELAKA",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:51:12.483677
7.50,7.00,8.00,"Pusat : MELAKA TENGAH, MELAKA",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:12.486668
5.00,4.00,6.00,"Pusat : MELAKA TENGAH, MELAKA",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.489661
5.00,4.50,5.50,"Pusat : MELAKA TENGAH, MELAKA",KACANG BENDI,KILOGRAM,2023-02-04 23:51:12.491655
7.50,7.00,8.00,"Pusat : MELAKA TENGAH, MELAKA",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:12.498639
5.25,4.50,6.00,"Pusat : MELAKA TENGAH, MELAKA",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:12.501629
4.00,3.50,4.50,"Pusat : MELAKA TENGAH, MELAKA",KANGKUNG,KILOGRAM,2023-02-04 23:51:12.504621
1.70,1.60,1.80,"Pusat : MELAKA TENGAH, MELAKA",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:12.507613
6.00,6.00,6.00,"Pusat : MELAKA TENGAH, MELAKA",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:12.513597
3.75,3.00,4.50,"Pusat : MELAKA TENGAH, MELAKA",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:12.516589
3.30,3.30,3.30,"Pusat : MELAKA TENGAH, MELAKA",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:51:12.520578
2.50,2.00,3.00,"Pusat : MELAKA TENGAH, MELAKA",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:51:12.523570
2.50,2.00,3.00,"Pusat : MELAKA TENGAH, MELAKA",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:12.530550
3.75,3.50,4.00,"Pusat : MELAKA TENGAH, MELAKA",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:12.534541
3.25,3.00,3.50,"Pusat : MELAKA TENGAH, MELAKA",PISANG MAS,KILOGRAM,2023-02-04 23:51:12.537535
7.75,7.50,8.00,"Pusat : MELAKA TENGAH, MELAKA",SANTAN BIASA,KILOGRAM,2023-02-04 23:51:12.540525
4.15,3.80,4.50,"Pusat : MELAKA TENGAH, MELAKA",SAWI HIJAU,KILOGRAM,2023-02-04 23:51:12.546510
.45,.44,.45,"Pusat : MELAKA TENGAH, MELAKA",TELUR AYAM,BIJI,2023-02-04 23:51:12.549501
.43,.42,.43,"Pusat : MELAKA TENGAH, MELAKA",TELUR AYAM,BIJI,2023-02-04 23:51:12.655218
